# wavelength = 0.8μm
# effective radius = 10μm
# optical thickness = 5
# sza vza phi I Q U V
 50 177  80  5.44670e-01  -1.41074e-02  -6.54472e-03  -4.10301e-06
 50 177  85  5.48504e-01  -1.50779e-02  -4.03492e-03  -4.20653e-06
 50 177  90  5.52415e-01  -1.56073e-02  -1.37617e-03  -4.27995e-06
 50 177  95  5.56367e-01  -1.56701e-02   1.35482e-03  -4.32093e-06
 50 177 100  5.60329e-01  -1.52522e-02   4.07565e-03  -4.32748e-06
 50 177 105  5.64273e-01  -1.43544e-02   6.69964e-03  -4.29847e-06
 50 177 110  5.68176e-01  -1.29951e-02   9.13958e-03  -4.23343e-06
 50 177 115  5.72005e-01  -1.12113e-02   1.13129e-02  -4.13201e-06
 50 177 119  5.75721e-01  -9.05592e-03   1.31456e-02  -3.99377e-06
 50 177 125  5.79283e-01  -6.59439e-03   1.45748e-02  -3.81849e-06
 50 177 130  5.82659e-01  -3.90226e-03   1.55488e-02  -3.60669e-06
 50 177 135  5.85821e-01  -1.06355e-03   1.60290e-02  -3.35977e-06
 50 177 140  5.88746e-01   1.83061e-03   1.59913e-02  -3.07978e-06
 50 177 145  5.91405e-01   4.68437e-03   1.54288e-02  -2.76908e-06
 50 177 150  5.93771e-01   7.40064e-03   1.43530e-02  -2.43030e-06
 50 177 155  5.95819e-01   9.88515e-03   1.27949e-02  -2.06638e-06
 50 177 160  5.97525e-01   1.20506e-02   1.08032e-02  -1.68072e-06
 50 177 165  5.98871e-01   1.38204e-02   8.44361e-03  -1.27708e-06
 50 177 170  5.99843e-01   1.51316e-02   5.79525e-03  -8.59476e-07
 50 177 175  6.00430e-01   1.59375e-02   2.94823e-03  -4.32225e-07
 50 177 180  6.00627e-01   1.62093e-02   0.00000e+00   0.00000e+00
 50 176   0  4.97001e-01   1.45964e-02   3.33912e-18   5.60098e-22
 50 176   5  4.97194e-01   1.44017e-02  -2.40435e-03  -3.98856e-07
 50 176  10  4.97771e-01   1.38220e-02  -4.74818e-03  -7.96729e-07
 50 176  14  4.98731e-01   1.28704e-02  -6.97203e-03  -1.19277e-06
 50 176  20  5.00068e-01   1.15688e-02  -9.01863e-03  -1.58603e-06
 50 176  25  5.01779e-01   9.94727e-03  -1.08340e-02  -1.97523e-06
 50 176  29  5.03856e-01   8.04429e-03  -1.23689e-02  -2.35881e-06
 50 176  35  5.06294e-01   5.90584e-03  -1.35799e-02  -2.73526e-06
 50 176  40  5.09082e-01   3.58474e-03  -1.44307e-02  -3.10293e-06
 50 176  45  5.12206e-01   1.13945e-03  -1.48936e-02  -3.45966e-06
 50 176  50  5.15647e-01  -1.36729e-03  -1.49499e-02  -3.80270e-06
 50 176  55  5.19380e-01  -3.86959e-03  -1.45898e-02  -4.12919e-06
 50 176  59  5.23390e-01  -6.29884e-03  -1.38126e-02  -4.43642e-06
 50 176  65  5.27666e-01  -8.58422e-03  -1.26277e-02  -4.72171e-06
 50 176  70  5.32190e-01  -1.06542e-02  -1.10565e-02  -4.98166e-06
 50 176  75  5.36927e-01  -1.24404e-02  -9.13533e-03  -5.21210e-06
 50 176  80  5.41841e-01  -1.38828e-02  -6.91482e-03  -5.40921e-06
 50 176  85  5.46907e-01  -1.49332e-02  -4.45701e-03  -5.57039e-06
 50 176  90  5.52097e-01  -1.55549e-02  -1.83050e-03  -5.69290e-06
 50 176  95  5.57365e-01  -1.57178e-02   8.91153e-04  -5.77279e-06
 50 176 100  5.62663e-01  -1.53985e-02   3.62690e-03  -5.80641e-06
 50 176 105  5.67965e-01  -1.45887e-02   6.28761e-03  -5.79170e-06
 50 176 110  5.73234e-01  -1.33033e-02   8.78265e-03  -5.72709e-06
 50 176 115  5.78411e-01  -1.15791e-02   1.10281e-02  -5.61076e-06
 50 176 119  5.83437e-01  -9.46666e-03   1.29491e-02  -5.44168e-06
 50 176 125  5.88276e-01  -7.02590e-03   1.44770e-02  -5.21985e-06
 50 176 130  5.92897e-01  -4.32793e-03   1.55501e-02  -4.94572e-06
 50 176 135  5.97253e-01  -1.45737e-03   1.61180e-02  -4.62047e-06
 50 176 140  6.01292e-01   1.48922e-03   1.61484e-02  -4.24644e-06
 50 176 145  6.04966e-01   4.40846e-03   1.56308e-02  -3.82672e-06
 50 176 150  6.08238e-01   7.19613e-03   1.45771e-02  -3.36474e-06
 50 176 155  6.11075e-01   9.75224e-03   1.30198e-02  -2.86478e-06
 50 176 160  6.13444e-01   1.19848e-02   1.10101e-02  -2.33219e-06
 50 176 165  6.15318e-01   1.38128e-02   8.61560e-03  -1.77296e-06
 50 176 170  6.16672e-01   1.51694e-02   5.91848e-03  -1.19339e-06
 50 176 175  6.17491e-01   1.60042e-02   3.01255e-03  -6.00122e-07
 50 176 180  6.17765e-01   1.62860e-02   0.00000e+00   0.00000e+00
 50 175   0  4.84397e-01   1.42591e-02   3.22339e-18   6.58185e-22
 50 175   5  4.84627e-01   1.40754e-02  -2.32168e-03  -4.67947e-07
 50 175  10  4.85318e-01   1.35280e-02  -4.58834e-03  -9.35691e-07
 50 175  14  4.86466e-01   1.26281e-02  -6.74572e-03  -1.40265e-06
 50 175  20  4.88069e-01   1.13942e-02  -8.74113e-03  -1.86839e-06
 50 175  25  4.90123e-01   9.85228e-03  -1.05242e-02  -2.33241e-06
 50 175  29  4.92621e-01   8.03538e-03  -1.20476e-02  -2.79349e-06
 50 175  35  4.95555e-01   5.98394e-03  -1.32685e-02  -3.24995e-06
 50 175  40  4.98911e-01   3.74542e-03  -1.41493e-02  -3.69977e-06
