# wavelength = 0.8μm
# effective radius = 10μm
# optical thickness = 5
# sza vza phi I Q U V
 50   5   5  3.73502e-01  -5.28670e-03  -1.21122e-03   2.42439e-06
 50   5  10  3.73194e-01  -5.12944e-03  -2.26221e-03   3.83675e-06
 50   5  14  3.72442e-01  -4.72138e-03  -3.22854e-03   5.50622e-06
 50   5  20  3.71567e-01  -3.94081e-03  -4.00865e-03   7.74826e-06
 50   5  25  3.71160e-01  -3.00144e-03  -4.77343e-03   9.86164e-06
 50   5  29  3.72203e-01  -2.03785e-03  -5.35164e-03   1.14783e-05
 50   5  35  3.73735e-01  -1.03838e-03  -5.81602e-03   1.28271e-05
 50   5  40  3.74920e-01  -8.67888e-05  -6.05354e-03   1.45762e-05
 50   5  45  3.75117e-01   1.04110e-03  -6.06987e-03   1.65552e-05
 50   5  50  3.75569e-01   2.05639e-03  -5.86355e-03   1.83402e-05
 50   5  55  3.75579e-01   3.22018e-03  -5.47595e-03   1.97942e-05
 50   5  59  3.74879e-01   4.19970e-03  -4.90919e-03   2.03640e-05
 50   5  65  3.74580e-01   4.95205e-03  -4.13698e-03   2.14767e-05
 50   5  70  3.73957e-01   5.53478e-03  -3.04237e-03   2.18726e-05
 50   5  75  3.72856e-01   6.14683e-03  -1.99891e-03   2.23600e-05
 50   5  80  3.72760e-01   6.74820e-03  -9.97174e-04   2.26277e-05
 50   5  85  3.72913e-01   7.02056e-03   4.34207e-05   2.37460e-05
 50   5  90  3.72377e-01   6.96329e-03   1.29623e-03   2.33451e-05
 50   5  95  3.71864e-01   6.57021e-03   2.47263e-03   2.29356e-05
 50   5 100  3.71773e-01   6.19146e-03   3.40062e-03   2.27476e-05
 50   5 105  3.71878e-01   5.62698e-03   4.51847e-03   2.17927e-05
 50   5 110  3.71559e-01   4.78985e-03   5.47494e-03   2.05607e-05
 50   5 115  3.71625e-01   3.88036e-03   6.26210e-03   1.94938e-05
 50   5 119  3.71786e-01   2.75935e-03   6.93564e-03   1.80626e-05
 50   5 125  3.71303e-01   1.72393e-03   7.27571e-03   1.68766e-05
 50   5 130  3.71531e-01   5.48725e-04   7.55764e-03   1.63470e-05
 50   5 135  3.72901e-01  -7.46942e-04   7.57212e-03   1.49881e-05
 50   5 140  3.74286e-01  -2.01078e-03   7.38296e-03   1.39048e-05
 50   5 145  3.74915e-01  -3.23722e-03   7.11526e-03   1.24916e-05
 50   5 150  3.74545e-01  -4.45503e-03   6.53942e-03   1.10575e-05
 50   5 155  3.74436e-01  -5.43298e-03   5.81518e-03   8.97917e-06
 50   5 160  3.74360e-01  -6.20275e-03   4.96375e-03   6.91544e-06
 50   5 165  3.75321e-01  -6.79328e-03   3.76673e-03   4.78819e-06
 50   5 170  3.75652e-01  -7.31180e-03   2.55951e-03   3.43955e-06
 50   5 175  3.75450e-01  -7.63760e-03   1.29732e-03   2.00689e-06
 50   5 180  3.73368e-01  -7.78360e-03   5.47190e-05  -1.74596e-08
 50   6   0  3.71017e-01  -5.11533e-03  -6.24306e-05   1.98339e-07
 50   6   5  3.74302e-01  -5.08576e-03  -1.16476e-03   2.85161e-06
 50   6  10  3.73961e-01  -4.94778e-03  -2.20669e-03   4.35003e-06
 50   6  14  3.73090e-01  -4.48256e-03  -3.16346e-03   7.14077e-06
 50   6  20  3.72293e-01  -3.72926e-03  -3.94164e-03   9.65541e-06
 50   6  25  3.71754e-01  -2.87303e-03  -4.70456e-03   1.19615e-05
 50   6  29  3.72959e-01  -1.92369e-03  -5.24767e-03   1.35399e-05
 50   6  35  3.74653e-01  -9.29504e-04  -5.68895e-03   1.52421e-05
 50   6  40  3.75508e-01   3.09745e-05  -5.91830e-03   1.72124e-05
