# wavelength = 0.8μm
# effective radius = 10μm
# optical thickness = 5
# sza vza phi I Q U V
 50 157  70  4.25073e-01   2.68631e-03   6.74263e-03  -8.38876e-05
 50 157  75  4.30064e-01   3.54670e-03   6.21954e-03  -8.93254e-05
 50 157  80  4.34035e-01   4.06362e-03   5.62772e-03  -9.30011e-05
 50 157  85  4.40358e-01   4.56854e-03   4.84351e-03  -9.66191e-05
 50 157  90  4.48688e-01   5.01466e-03   3.91037e-03  -1.00074e-04
 50 157  95  4.58282e-01   5.27698e-03   3.10308e-03  -1.05693e-04
 50 157 100  4.70845e-01   5.29325e-03   2.20242e-03  -1.10066e-04
 50 157 105  4.84527e-01   5.22763e-03   1.16933e-03  -1.13014e-04
 50 157 110  4.96559e-01   4.85639e-03   3.36430e-04  -1.12202e-04
 50 157 115  5.13224e-01   4.32076e-03  -3.00995e-04  -1.08975e-04
 50 157 119  5.26571e-01   3.44262e-03  -7.43472e-04  -1.06894e-04
 50 157 125  5.42119e-01   2.55921e-03  -9.88540e-04  -1.02600e-04
 50 157 130  5.55284e-01   1.73968e-03  -1.00850e-03  -9.74104e-05
 50 157 135  5.81443e-01   1.11532e-03  -5.90134e-04  -9.21194e-05
 50 157 140  6.03154e-01   7.01885e-04  -1.38383e-04  -8.36867e-05
 50 157 145  6.23706e-01   3.01455e-04   3.26057e-04  -7.40179e-05
 50 157 150  6.40348e-01   4.88707e-04   5.56071e-04  -6.39179e-05
 50 157 155  6.48512e-01   6.55752e-04   5.97044e-04  -5.49005e-05
 50 157 160  6.61219e-01   8.61196e-04   7.71560e-04  -4.58990e-05
 50 157 165  6.81833e-01   1.01919e-03   8.71845e-04  -3.44115e-05
 50 157 170  6.75081e-01   1.62781e-03   7.40514e-04  -2.55806e-05
 50 157 175  6.77896e-01   1.98600e-03   4.45448e-04  -1.23371e-05
 50 157 180  6.89595e-01   2.06692e-03  -2.60141e-06  -1.62865e-06
 50 156   0  3.97933e-01  -7.85535e-03  -4.55046e-05  -4.42699e-07
 50 156   5  3.98204e-01  -7.65329e-03   9.71415e-04  -5.92468e-06
 50 156  10  4.00457e-01  -7.63435e-03   2.12944e-03  -1.15443e-05
 50 156  14  4.02248e-01  -7.25436e-03   3.21321e-03  -1.73952e-05
 50 156  20  4.02681e-01  -6.60815e-03   4.28826e-03  -2.35465e-05
 50 156  25  4.02968e-01  -5.89106e-03   5.18506e-03  -3.04253e-05
 50 156  29  4.02765e-01  -5.04910e-03   5.89597e-03  -3.68129e-05
 50 156  35  4.04946e-01  -4.28306e-03   6.43459e-03  -4.30360e-05
 50 156  40  4.06212e-01  -3.26931e-03   6.92081e-03  -4.88233e-05
 50 156  45  4.08032e-01  -2.39908e-03   7.20386e-03  -5.44764e-05
 50 156  50  4.10099e-01  -1.40683e-03   7.53611e-03  -6.14141e-05
 50 156  55  4.12010e-01  -4.04194e-04   7.64479e-03  -6.83804e-05
 50 156  59  4.14866e-01   7.36816e-04   7.55662e-03  -7.45439e-05
 50 156  65  4.19222e-01   1.72328e-03   7.27363e-03  -8.12061e-05
 50 156  70  4.24273e-01   2.61463e-03   6.84482e-03  -8.69908e-05
 50 156  75  4.29725e-01   3.49285e-03   6.31933e-03  -9.27830e-05
 50 156  80  4.34001e-01   4.02329e-03   5.72328e-03  -9.65840e-05
 50 156  85  4.40207e-01   4.55529e-03   4.97346e-03  -1.00313e-04
 50 156  90  4.48913e-01   4.99698e-03   4.09002e-03  -1.05452e-04
 50 156  95  4.58394e-01   5.29895e-03   3.29021e-03  -1.11868e-04
 50 156 100  4.71208e-01   5.32076e-03   2.41295e-03  -1.16002e-04
 50 156 105  4.84826e-01   5.23721e-03   1.32899e-03  -1.17814e-04
 50 156 110  4.97325e-01   4.86791e-03   4.58721e-04  -1.16963e-04
 50 156 115  5.13154e-01   4.33499e-03  -1.68641e-04  -1.13525e-04
 50 156 119  5.27572e-01   3.43023e-03  -6.22076e-04  -1.10693e-04
 50 156 125  5.43864e-01   2.54636e-03  -9.04312e-04  -1.06708e-04
 50 156 130  5.58677e-01   1.70251e-03  -9.20911e-04  -1.01836e-04
 50 156 135  5.86604e-01   1.07063e-03  -4.65879e-04  -9.69556e-05
 50 156 140  6.08763e-01   6.88940e-04  -1.44210e-05  -8.89383e-05
 50 156 145  6.31311e-01   2.73740e-04   4.52640e-04  -7.80379e-05
 50 156 150  6.48688e-01   4.98560e-04   6.89765e-04  -6.73480e-05
 50 156 155  6.61773e-01   6.74122e-04   7.29784e-04  -5.79075e-05
 50 156 160  6.75506e-01   9.18949e-04   9.01737e-04  -4.88750e-05
 50 156 165  6.99167e-01   1.16654e-03   9.99623e-04  -3.66896e-05
 50 156 170  6.91795e-01   1.83155e-03   8.11249e-04  -2.73520e-05
 50 156 175  6.94959e-01   2.18414e-03   4.75138e-04  -1.27675e-05
 50 156 180  7.07757e-01   2.14807e-03  -1.56243e-06  -1.66743e-06
 50 155   0  3.97133e-01  -7.85173e-03  -5.02297e-05  -4.25774e-07
 50 155   5  3.97448e-01  -7.66346e-03   9.67874e-04  -5.91728e-06
 50 155  10  3.99861e-01  -7.64159e-03   2.13087e-03  -1.16545e-05
 50 155  14  4.01769e-01  -7.25906e-03   3.20359e-03  -1.76134e-05
 50 155  20  4.02017e-01  -6.62614e-03   4.27767e-03  -2.39785e-05
 50 155  25  4.01844e-01  -5.93185e-03   5.18768e-03  -3.10889e-05
 50 155  29  4.01851e-01  -5.09192e-03   5.92970e-03  -3.76469e-05
 50 155  35  4.04012e-01  -4.29263e-03   6.47397e-03  -4.40727e-05
 50 155  40  4.05438e-01  -3.28355e-03   6.96126e-03  -5.01352e-05
 50 155  45  4.07101e-01  -2.42517e-03   7.27222e-03  -5.58097e-05
 50 155  50  4.09413e-01  -1.43449e-03   7.62005e-03  -6.33765e-05
 50 155  55  4.11228e-01  -4.44031e-04   7.74489e-03  -7.03864e-05
 50 155  59  4.13979e-01   6.90558e-04   7.64432e-03  -7.69151e-05
 50 155  65  4.18419e-01   1.69350e-03   7.35112e-03  -8.38581e-05
 50 155  70  4.23414e-01   2.55817e-03   6.94964e-03  -9.01519e-05
 50 155  75  4.29187e-01   3.42983e-03   6.40860e-03  -9.60824e-05
 50 155  80  4.33870e-01   3.99554e-03   5.82186e-03  -1.00285e-04
 50 155  85  4.40511e-01   4.55290e-03   5.06867e-03  -1.04330e-04
 50 155  90  4.49109e-01   4.97137e-03   4.25411e-03  -1.11008e-04
 50 155  95  4.58752e-01   5.30000e-03   3.42508e-03  -1.16875e-04
 50 155 100  4.71310e-01   5.34661e-03   2.56683e-03  -1.20357e-04
 50 155 105  4.84694e-01   5.25750e-03   1.47547e-03  -1.22135e-04
 50 155 110  4.98038e-01   4.89531e-03   5.86911e-04  -1.21816e-04
 50 155 115  5.12800e-01   4.35571e-03  -4.09867e-05  -1.18911e-04
 50 155 119  5.28504e-01   3.44798e-03  -5.02186e-04  -1.14462e-04
 50 155 125  5.45595e-01   2.53623e-03  -8.10507e-04  -1.10605e-04
 50 155 130  5.62148e-01   1.66095e-03  -8.22602e-04  -1.06465e-04
 50 155 135  5.91002e-01   1.03809e-03  -3.64850e-04  -1.01890e-04
 50 155 140  6.13731e-01   6.75771e-04   8.39971e-05  -9.41691e-05
 50 155 145  6.37502e-01   2.47960e-04   5.42054e-04  -8.22304e-05
 50 155 150  6.56936e-01   4.83023e-04   8.08429e-04  -7.12464e-05
 50 155 155  6.76510e-01   6.86751e-04   8.74581e-04  -6.10111e-05
 50 155 160  6.91055e-01   9.53536e-04   1.05290e-03  -5.19479e-05
 50 155 165  7.18451e-01   1.29598e-03   1.12596e-03  -3.95870e-05
 50 155 170  7.12333e-01   2.01411e-03   8.94632e-04  -2.92931e-05
 50 155 175  7.11685e-01   2.27217e-03   4.77612e-04  -1.33082e-05
 50 155 180  7.24539e-01   2.15616e-03  -3.56924e-06  -1.70307e-06
 50 154   0  3.96351e-01  -7.84761e-03  -5.57885e-05  -4.09799e-07
 50 154   5  3.96691e-01  -7.67242e-03   9.65720e-04  -5.90392e-06
 50 154  10  3.99291e-01  -7.64681e-03   2.13380e-03  -1.17849e-05
 50 154  14  4.01200e-01  -7.26036e-03   3.20399e-03  -1.78438e-05
 50 154  20  4.01431e-01  -6.64151e-03   4.26049e-03  -2.42941e-05
 50 154  25  4.00959e-01  -5.96269e-03   5.17893e-03  -3.16899e-05
 50 154  29  4.01405e-01  -5.11513e-03   5.92516e-03  -3.83247e-05
 50 154  35  4.03091e-01  -4.30844e-03   6.51073e-03  -4.49242e-05
 50 154  40  4.04543e-01  -3.28713e-03   7.01465e-03  -5.14231e-05
 50 154  45  4.06072e-01  -2.43008e-03   7.33413e-03  -5.73768e-05
 50 154  50  4.08633e-01  -1.46179e-03   7.67197e-03  -6.53721e-05
 50 154  55  4.10477e-01  -4.77864e-04   7.81971e-03  -7.24673e-05
 50 154  59  4.13366e-01   6.62933e-04   7.73388e-03  -7.92744e-05
 50 154  65  4.17718e-01   1.66319e-03   7.43233e-03  -8.65061e-05
 50 154  70  4.22492e-01   2.49606e-03   7.06527e-03  -9.32265e-05
 50 154  75  4.28586e-01   3.35828e-03   6.50499e-03  -9.96853e-05
 50 154  80  4.33937e-01   3.95140e-03   5.91213e-03  -1.04307e-04
 50 154  85  4.40894e-01   4.53483e-03   5.15623e-03  -1.08140e-04
 50 154  90  4.49566e-01   4.95527e-03   4.33935e-03  -1.14956e-04
 50 154  95  4.59056e-01   5.29149e-03   3.54474e-03  -1.21540e-04
 50 154 100  4.71126e-01   5.36772e-03   2.71012e-03  -1.24752e-04
 50 154 105  4.84521e-01   5.29538e-03   1.63009e-03  -1.26560e-04
 50 154 110  4.98186e-01   4.92732e-03   7.10403e-04  -1.26547e-04
 50 154 115  5.12239e-01   4.37088e-03   8.37394e-05  -1.24292e-04
 50 154 119  5.29109e-01   3.47175e-03  -3.91398e-04  -1.18733e-04
 50 154 125  5.46936e-01   2.53059e-03  -6.95366e-04  -1.14470e-04
 50 154 130  5.66122e-01   1.61301e-03  -7.07337e-04  -1.10996e-04
 50 154 135  5.95192e-01   1.01386e-03  -2.92742e-04  -1.06912e-04
 50 154 140  6.18055e-01   6.44681e-04   1.43646e-04  -9.91028e-05
 50 154 145  6.42758e-01   2.24147e-04   6.06300e-04  -8.64565e-05
 50 154 150  6.65680e-01   4.34994e-04   9.20160e-04  -7.53285e-05
 50 154 155  6.91910e-01   6.94258e-04   1.03894e-03  -6.47617e-05
 50 154 160  7.08054e-01   9.76177e-04   1.18327e-03  -5.54626e-05
 50 154 165  7.37959e-01   1.40278e-03   1.25132e-03  -4.26543e-05
 50 154 170  7.36913e-01   1.99963e-03   9.13647e-04  -3.13971e-05
 50 154 175  7.30416e-01   2.35800e-03   4.93834e-04  -1.40814e-05
 50 154 180  7.39708e-01   2.17760e-03  -4.40561e-06  -1.73201e-06
 50 153   0  3.95607e-01  -7.84911e-03  -6.26672e-05  -3.92292e-07
 50 153   5  3.95756e-01  -7.68278e-03   9.67972e-04  -5.88031e-06
 50 153  10  3.98538e-01  -7.64679e-03   2.14238e-03  -1.19341e-05
 50 153  14  4.00555e-01  -7.26283e-03   3.21663e-03  -1.80299e-05
 50 153  20  4.00611e-01  -6.65513e-03   4.25323e-03  -2.45168e-05
 50 153  25  4.00108e-01  -5.98324e-03   5.14869e-03  -3.21841e-05
 50 153  29  4.01042e-01  -5.13750e-03   5.91529e-03  -3.90345e-05
 50 153  35  4.02559e-01  -4.33082e-03   6.51821e-03  -4.56425e-05
 50 153  40  4.03857e-01  -3.32080e-03   7.05693e-03  -5.24034e-05
 50 153  45  4.05193e-01  -2.43474e-03   7.38563e-03  -5.88704e-05
 50 153  50  4.07849e-01  -1.48651e-03   7.71039e-03  -6.72938e-05
 50 153  55  4.09809e-01  -5.05596e-04   7.87027e-03  -7.45234e-05
 50 153  59  4.12919e-01   6.38679e-04   7.79378e-03  -8.16923e-05
 50 153  65  4.17323e-01   1.63003e-03   7.52169e-03  -8.89219e-05
 50 153  70  4.21657e-01   2.44645e-03   7.16994e-03  -9.58236e-05
 50 153  75  4.28079e-01   3.27016e-03   6.61024e-03  -1.03144e-04
 50 153  80  4.33931e-01   3.92696e-03   6.02321e-03  -1.07698e-04
 50 153  85  4.41144e-01   4.51051e-03   5.26465e-03  -1.11847e-04
 50 153  90  4.49910e-01   4.94725e-03   4.43802e-03  -1.19018e-04
 50 153  95  4.59072e-01   5.27946e-03   3.68060e-03  -1.26183e-04
 50 153 100  4.70625e-01   5.38427e-03   2.84965e-03  -1.29557e-04
 50 153 105  4.84338e-01   5.33611e-03   1.79345e-03  -1.31241e-04
 50 153 110  4.98017e-01   4.96041e-03   8.43222e-04  -1.31492e-04
 50 153 115  5.12424e-01   4.36698e-03   2.11480e-04  -1.29726e-04
 50 153 119  5.29342e-01   3.52872e-03  -2.56022e-04  -1.24492e-04
 50 153 125  5.48210e-01   2.52720e-03  -5.64297e-04  -1.18465e-04
 50 153 130  5.70278e-01   1.56034e-03  -6.05034e-04  -1.15601e-04
 50 153 135  5.99606e-01   9.73651e-04  -2.10324e-04  -1.11744e-04
 50 153 140  6.22316e-01   6.22779e-04   1.84135e-04  -1.04052e-04
 50 153 145  6.47396e-01   2.43676e-04   6.46658e-04  -9.14070e-05
 50 153 150  6.77075e-01   3.70313e-04   9.98379e-04  -7.97033e-05
 50 153 155  7.06933e-01   6.93832e-04   1.18951e-03  -6.99829e-05
 50 153 160  7.26089e-01   9.94264e-04   1.31987e-03  -5.90218e-05
 50 153 165  7.54650e-01   1.39583e-03   1.30563e-03  -4.59370e-05
 50 153 170  7.59705e-01   1.99917e-03   9.45128e-04  -3.33354e-05
 50 153 175  7.50987e-01   2.38044e-03   5.20000e-04  -1.49329e-05
 50 153 180  7.55106e-01   2.22251e-03  -3.19678e-06  -1.76821e-06
 50 152   0  3.94702e-01  -7.84803e-03  -6.51330e-05  -3.85974e-07
 50 152   5  3.94840e-01  -7.68069e-03   9.65036e-04  -5.85702e-06
 50 152  10  3.97683e-01  -7.64187e-03   2.15447e-03  -1.20051e-05
 50 152  14  3.99850e-01  -7.26593e-03   3.23196e-03  -1.81188e-05
 50 152  20  3.99850e-01  -6.65945e-03   4.24088e-03  -2.46890e-05
 50 152  25  3.99396e-01  -6.01051e-03   5.11709e-03  -3.25215e-05
 50 152  29  4.00742e-01  -5.15251e-03   5.90498e-03  -3.97656e-05
 50 152  35  4.02070e-01  -4.34744e-03   6.51895e-03  -4.64387e-05
 50 152  40  4.03263e-01  -3.33773e-03   7.07785e-03  -5.32298e-05
 50 152  45  4.04729e-01  -2.44457e-03   7.39721e-03  -6.01259e-05
 50 152  50  4.07288e-01  -1.50630e-03   7.72753e-03  -6.89341e-05
 50 152  55  4.09547e-01  -5.15337e-04   7.89996e-03  -7.66089e-05
 50 152  59  4.12646e-01   6.28386e-04   7.83454e-03  -8.41268e-05
 50 152  65  4.17036e-01   1.59215e-03   7.60253e-03  -9.12958e-05
 50 152  70  4.21043e-01   2.39163e-03   7.25810e-03  -9.80868e-05
 50 152  75  4.27526e-01   3.19200e-03   6.72080e-03  -1.05910e-04
 50 152  80  4.33845e-01   3.90370e-03   6.14393e-03  -1.10865e-04
 50 152  85  4.41275e-01   4.49783e-03   5.38250e-03  -1.15832e-04
 50 152  90  4.49837e-01   4.93711e-03   4.55875e-03  -1.23285e-04
 50 152  95  4.59063e-01   5.26802e-03   3.82668e-03  -1.30715e-04
 50 152 100  4.69382e-01   5.41229e-03   3.01583e-03  -1.34310e-04
 50 152 105  4.83353e-01   5.36713e-03   1.95898e-03  -1.36298e-04
 50 152 110  4.98044e-01   4.99821e-03   9.94107e-04  -1.36792e-04
 50 152 115  5.12606e-01   4.38152e-03   3.33295e-04  -1.35350e-04
 50 152 119  5.29181e-01   3.60514e-03  -1.00690e-04  -1.31200e-04
 50 152 125  5.49269e-01   2.55044e-03  -4.25207e-04  -1.23640e-04
 50 152 130  5.73652e-01   1.51548e-03  -5.14174e-04  -1.21350e-04
 50 152 135  6.03239e-01   9.39742e-04  -1.56794e-04  -1.17597e-04
 50 152 140  6.27008e-01   6.10797e-04   2.15540e-04  -1.09444e-04
 50 152 145  6.52909e-01   2.56200e-04   6.77772e-04  -9.67955e-05
 50 152 150  6.87853e-01   3.03280e-04   1.07672e-03  -8.38425e-05
 50 152 155  7.18713e-01   6.56973e-04   1.25195e-03  -7.50869e-05
 50 152 160  7.43704e-01   1.00177e-03   1.44328e-03  -6.25832e-05
 50 152 165  7.68966e-01   1.34968e-03   1.31957e-03  -4.91644e-05
 50 152 170  7.79118e-01   1.95975e-03   9.52026e-04  -3.47805e-05
 50 152 175  7.72226e-01   2.34368e-03   5.32679e-04  -1.58804e-05
 50 152 180  7.70179e-01   2.24952e-03  -2.72856e-06  -1.81054e-06
 50 151   0  3.93785e-01  -7.85561e-03  -6.36810e-05  -3.82206e-07
 50 151   5  3.93941e-01  -7.67638e-03   9.63582e-04  -5.77216e-06
 50 151  10  3.96765e-01  -7.62963e-03   2.16315e-03  -1.20708e-05
 50 151  14  3.98952e-01  -7.27018e-03   3.24513e-03  -1.81695e-05
 50 151  20  3.99154e-01  -6.64144e-03   4.22494e-03  -2.48871e-05
 50 151  25  3.99009e-01  -5.99821e-03   5.10453e-03  -3.28280e-05
 50 151  29  4.00578e-01  -5.17692e-03   5.89393e-03  -4.02847e-05
 50 151  35  4.01749e-01  -4.36593e-03   6.51658e-03  -4.71740e-05
 50 151  40  4.02741e-01  -3.35337e-03   7.09050e-03  -5.40549e-05
 50 151  45  4.04539e-01  -2.45082e-03   7.39517e-03  -6.13308e-05
 50 151  50  4.07044e-01  -1.52873e-03   7.72517e-03  -7.02135e-05
 50 151  55  4.09408e-01  -5.23245e-04   7.91935e-03  -7.83209e-05
 50 151  59  4.12558e-01   6.05466e-04   7.87865e-03  -8.60885e-05
 50 151  65  4.16958e-01   1.55497e-03   7.65809e-03  -9.34062e-05
 50 151  70  4.20630e-01   2.33431e-03   7.32892e-03  -1.00658e-04
 50 151  75  4.27158e-01   3.14030e-03   6.83473e-03  -1.08510e-04
 50 151  80  4.33766e-01   3.88567e-03   6.26978e-03  -1.14004e-04
 50 151  85  4.40982e-01   4.48859e-03   5.50102e-03  -1.19834e-04
 50 151  90  4.49547e-01   4.92669e-03   4.67861e-03  -1.27683e-04
 50 151  95  4.59292e-01   5.26192e-03   3.94111e-03  -1.35373e-04
 50 151 100  4.68103e-01   5.43450e-03   3.18886e-03  -1.39001e-04
 50 151 105  4.82220e-01   5.39465e-03   2.16292e-03  -1.41594e-04
 50 151 110  4.97346e-01   5.01530e-03   1.14824e-03  -1.42557e-04
 50 151 115  5.12075e-01   4.40187e-03   4.37889e-04  -1.41893e-04
 50 151 119  5.28388e-01   3.67710e-03   3.28818e-05  -1.38652e-04
 50 151 125  5.49764e-01   2.60419e-03  -3.07513e-04  -1.30729e-04
 50 151 130  5.76771e-01   1.49461e-03  -4.52409e-04  -1.27559e-04
 50 151 135  6.05867e-01   9.31811e-04  -1.29960e-04  -1.23965e-04
 50 151 140  6.31291e-01   5.65175e-04   2.46695e-04  -1.15662e-04
 50 151 145  6.59048e-01   2.54961e-04   7.00786e-04  -1.02613e-04
 50 151 150  6.97342e-01   2.53801e-04   1.11778e-03  -8.87965e-05
 50 151 155  7.29815e-01   6.35221e-04   1.28171e-03  -8.00890e-05
 50 151 160  7.57720e-01   1.00486e-03   1.49337e-03  -6.55825e-05
 50 151 165  7.86010e-01   1.31239e-03   1.32161e-03  -5.20037e-05
 50 151 170  7.97968e-01   1.86551e-03   9.47535e-04  -3.61182e-05
 50 151 175  7.93603e-01   2.31019e-03   5.47262e-04  -1.69012e-05
 50 151 180  7.85351e-01   2.21136e-03  -1.48916e-06  -1.86226e-06
 50 150   0  3.92580e-01  -7.86358e-03  -5.66584e-05  -3.88028e-07
 50 150   5  3.92806e-01  -7.68058e-03   9.66611e-04  -5.68392e-06
 50 150  10  3.95655e-01  -7.61836e-03   2.17301e-03  -1.20924e-05
 50 150  14  3.97910e-01  -7.24527e-03   3.23850e-03  -1.82098e-05
 50 150  20  3.98360e-01  -6.60687e-03   4.20554e-03  -2.51320e-05
 50 150  25  3.98800e-01  -5.98498e-03   5.09224e-03  -3.31039e-05
 50 150  29  4.00280e-01  -5.20158e-03   5.86718e-03  -4.07598e-05
 50 150  35  4.01588e-01  -4.37859e-03   6.49521e-03  -4.78727e-05
 50 150  40  4.02465e-01  -3.36583e-03   7.08396e-03  -5.47674e-05
 50 150  45  4.04682e-01  -2.45546e-03   7.38973e-03  -6.23607e-05
 50 150  50  4.07154e-01  -1.54657e-03   7.72325e-03  -7.10776e-05
 50 150  55  4.09438e-01  -5.44626e-04   7.92633e-03  -7.96594e-05
 50 150  59  4.12528e-01   5.80950e-04   7.91286e-03  -8.78326e-05
 50 150  65  4.16736e-01   1.51281e-03   7.71635e-03  -9.56171e-05
 50 150  70  4.20324e-01   2.27823e-03   7.38844e-03  -1.03150e-04
 50 150  75  4.27016e-01   3.11438e-03   6.92913e-03  -1.11212e-04
 50 150  80  4.33489e-01   3.87547e-03   6.39045e-03  -1.17157e-04
 50 150  85  4.40574e-01   4.48411e-03   5.61984e-03  -1.23871e-04
 50 150  90  4.49384e-01   4.91277e-03   4.80563e-03  -1.32121e-04
 50 150  95  4.58848e-01   5.25944e-03   4.06999e-03  -1.39935e-04
 50 150 100  4.67154e-01   5.43620e-03   3.36102e-03  -1.43646e-04
 50 150 105  4.80905e-01   5.41390e-03   2.34448e-03  -1.47395e-04
 50 150 110  4.96028e-01   5.02293e-03   1.31889e-03  -1.49223e-04
 50 150 115  5.11294e-01   4.43695e-03   5.46332e-04  -1.48818e-04
 50 150 119  5.28184e-01   3.72660e-03   1.52386e-04  -1.45139e-04
 50 150 125  5.50797e-01   2.67179e-03  -2.07264e-04  -1.37566e-04
 50 150 130  5.80582e-01   1.48559e-03  -4.12001e-04  -1.33460e-04
 50 150 135  6.09720e-01   9.08824e-04  -9.54607e-05  -1.29567e-04
 50 150 140  6.36936e-01   5.07734e-04   2.83206e-04  -1.21271e-04
 50 150 145  6.66546e-01   2.16695e-04   7.27349e-04  -1.07833e-04
 50 150 150  7.06795e-01   2.02681e-04   1.12591e-03  -9.50131e-05
 50 150 155  7.39666e-01   6.25868e-04   1.27534e-03  -8.56932e-05
 50 150 160  7.66668e-01   9.71939e-04   1.42587e-03  -6.91727e-05
 50 150 165  7.99193e-01   1.29573e-03   1.28462e-03  -5.44125e-05
 50 150 170  8.16969e-01   1.76626e-03   9.31144e-04  -3.75047e-05
 50 150 175  8.11571e-01   2.23597e-03   5.43626e-04  -1.75977e-05
 50 150 180  8.02893e-01   2.06894e-03   6.42481e-07  -1.93836e-06
 50 149   0  3.91383e-01  -7.86620e-03  -4.81896e-05  -3.92643e-07
 50 149   5  3.91607e-01  -7.68211e-03   9.74828e-04  -5.58952e-06
 50 149  10  3.94487e-01  -7.59668e-03   2.18120e-03  -1.21591e-05
 50 149  14  3.96670e-01  -7.19898e-03   3.23232e-03  -1.82014e-05
 50 149  20  3.97542e-01  -6.57427e-03   4.17937e-03  -2.52094e-05
 50 149  25  3.98549e-01  -5.96295e-03   5.06333e-03  -3.32580e-05
 50 149  29  4.00060e-01  -5.20522e-03   5.84364e-03  -4.10150e-05
 50 149  35  4.01582e-01  -4.42312e-03   6.46632e-03  -4.82791e-05
 50 149  40  4.02454e-01  -3.37715e-03   7.07140e-03  -5.53831e-05
 50 149  45  4.04857e-01  -2.46226e-03   7.39321e-03  -6.32166e-05
 50 149  50  4.07413e-01  -1.56532e-03   7.73218e-03  -7.18238e-05
 50 149  55  4.09705e-01  -5.58252e-04   7.93912e-03  -8.08533e-05
 50 149  59  4.12613e-01   5.50556e-04   7.93938e-03  -8.93657e-05
 50 149  65  4.16720e-01   1.47472e-03   7.75616e-03  -9.72963e-05
 50 149  70  4.19995e-01   2.22642e-03   7.45881e-03  -1.05646e-04
 50 149  75  4.26973e-01   3.09318e-03   7.01550e-03  -1.14007e-04
 50 149  80  4.33338e-01   3.86319e-03   6.50412e-03  -1.20615e-04
 50 149  85  4.40342e-01   4.46938e-03   5.73045e-03  -1.28013e-04
 50 149  90  4.49127e-01   4.88966e-03   4.94465e-03  -1.36552e-04
 50 149  95  4.58313e-01   5.25899e-03   4.20558e-03  -1.44605e-04
 50 149 100  4.66446e-01   5.44824e-03   3.48987e-03  -1.48534e-04
 50 149 105  4.79377e-01   5.42200e-03   2.52285e-03  -1.53673e-04
 50 149 110  4.94369e-01   5.02209e-03   1.51395e-03  -1.55342e-04
 50 149 115  5.10760e-01   4.47586e-03   6.69710e-04  -1.55570e-04
 50 149 119  5.28241e-01   3.78189e-03   2.64901e-04  -1.51822e-04
 50 149 125  5.51866e-01   2.74124e-03  -1.07399e-04  -1.45249e-04
 50 149 130  5.83375e-01   1.51562e-03  -3.72980e-04  -1.40254e-04
 50 149 135  6.13526e-01   8.90535e-04  -5.57728e-05  -1.35849e-04
 50 149 140  6.42961e-01   4.67982e-04   3.13149e-04  -1.27061e-04
 50 149 145  6.73119e-01   1.62115e-04   7.54345e-04  -1.12822e-04
 50 149 150  7.16991e-01   1.29543e-04   1.10831e-03  -1.00554e-04
 50 149 155  7.51191e-01   5.91896e-04   1.27895e-03  -9.00298e-05
 50 149 160  7.76163e-01   9.14624e-04   1.32013e-03  -7.38997e-05
 50 149 165  8.12453e-01   1.26502e-03   1.18722e-03  -5.72702e-05
 50 149 170  8.35078e-01   1.63041e-03   8.63364e-04  -3.89206e-05
 50 149 175  8.29608e-01   2.08015e-03   5.20799e-04  -1.82538e-05
 50 149 180  8.20714e-01   1.94679e-03   1.48037e-06  -2.02119e-06
 50 148   0  3.90292e-01  -7.86223e-03  -4.21560e-05  -3.93058e-07
 50 148   5  3.90530e-01  -7.68429e-03   9.86500e-04  -5.49406e-06
 50 148  10  3.93389e-01  -7.56590e-03   2.18076e-03  -1.21782e-05
 50 148  14  3.95690e-01  -7.15137e-03   3.21816e-03  -1.80430e-05
 50 148  20  3.96949e-01  -6.55340e-03   4.16909e-03  -2.51000e-05
 50 148  25  3.98201e-01  -5.95413e-03   5.04905e-03  -3.31820e-05
 50 148  29  3.99935e-01  -5.20416e-03   5.84011e-03  -4.10149e-05
 50 148  35  4.01463e-01  -4.44214e-03   6.45710e-03  -4.83991e-05
 50 148  40  4.02513e-01  -3.39362e-03   7.05313e-03  -5.57651e-05
 50 148  45  4.05076e-01  -2.47140e-03   7.40053e-03  -6.40976e-05
 50 148  50  4.07685e-01  -1.58425e-03   7.73605e-03  -7.25874e-05
 50 148  55  4.09926e-01  -5.72964e-04   7.96109e-03  -8.18497e-05
 50 148  59  4.12813e-01   5.13168e-04   7.97387e-03  -9.07696e-05
 50 148  65  4.16741e-01   1.44071e-03   7.79630e-03  -9.89196e-05
 50 148  70  4.20098e-01   2.20117e-03   7.50635e-03  -1.07504e-04
 50 148  75  4.26964e-01   3.07023e-03   7.10213e-03  -1.16820e-04
 50 148  80  4.33316e-01   3.85389e-03   6.58361e-03  -1.23942e-04
 50 148  85  4.40149e-01   4.44522e-03   5.84742e-03  -1.32175e-04
 50 148  90  4.48212e-01   4.86479e-03   5.09904e-03  -1.40845e-04
 50 148  95  4.57667e-01   5.26126e-03   4.36136e-03  -1.49538e-04
 50 148 100  4.65808e-01   5.44121e-03   3.63433e-03  -1.54620e-04
 50 148 105  4.78040e-01   5.41105e-03   2.71375e-03  -1.59675e-04
 50 148 110  4.93014e-01   5.02443e-03   1.72117e-03  -1.60802e-04
 50 148 115  5.10416e-01   4.52213e-03   8.10561e-04  -1.62157e-04
 50 148 119  5.28182e-01   3.82961e-03   3.54413e-04  -1.59277e-04
