# wavelength = 0.8μm
# effective radius = 10μm
# optical thickness = 5
# sza vza phi I Q U V
 50 161  85  4.44352e-01   4.95033e-03   4.10224e-03  -8.34668e-05
 50 161  90  4.50707e-01   5.24905e-03   3.18865e-03  -8.59030e-05
 50 161  95  4.57863e-01   5.35352e-03   2.25385e-03  -8.76935e-05
 50 161 100  4.65905e-01   5.26235e-03   1.34130e-03  -8.87764e-05
 50 161 105  4.74905e-01   4.98118e-03   4.95283e-04  -8.90964e-05
 50 161 110  4.84961e-01   4.53399e-03  -2.39887e-04  -8.86061e-05
 50 161 115  4.96117e-01   3.95301e-03  -8.25875e-04  -8.72682e-05
 50 161 119  5.08300e-01   3.27486e-03  -1.22925e-03  -8.50565e-05
 50 161 125  5.21479e-01   2.56460e-03  -1.43594e-03  -8.19581e-05
 50 161 130  5.35573e-01   1.87967e-03  -1.44596e-03  -7.79736e-05
 50 161 135  5.50418e-01   1.28499e-03  -1.28922e-03  -7.31186e-05
 50 161 140  5.65679e-01   8.23535e-04  -1.00441e-03  -6.74239e-05
 50 161 145  5.80976e-01   5.24220e-04  -6.41892e-04  -6.09352e-05
 50 161 150  5.95846e-01   3.96401e-04  -2.79835e-04  -5.37136e-05
 50 161 155  6.09666e-01   4.15237e-04   2.01606e-05  -4.58338e-05
 50 161 160  6.22110e-01   5.44272e-04   2.32717e-04  -3.73839e-05
 50 161 165  6.32492e-01   7.30441e-04   3.26068e-04  -2.84631e-05
 50 161 170  6.40354e-01   9.14498e-04   2.98262e-04  -1.91805e-05
 50 161 175  6.45183e-01   1.04387e-03   1.74351e-04  -9.65226e-06
 50 161 180  6.46846e-01   1.09007e-03   0.00000e+00   0.00000e+00
 50 160   0  4.03752e-01  -7.61872e-03  -1.55270e-18   7.81693e-21
 50 160   5  4.03863e-01  -7.53859e-03   1.10282e-03  -5.57184e-06
 50 160  10  4.04201e-01  -7.29994e-03   2.18157e-03  -1.11531e-05
 50 160  14  4.04774e-01  -6.90781e-03   3.21250e-03  -1.67516e-05
 50 160  20  4.05561e-01  -6.37092e-03   4.17282e-03  -2.23719e-05
 50 160  25  4.06567e-01  -5.70186e-03   5.04151e-03  -2.80142e-05
 50 160  29  4.07845e-01  -4.91522e-03   5.79865e-03  -3.36726e-05
 50 160  35  4.09322e-01  -4.03072e-03   6.42926e-03  -3.93347e-05
 50 160  40  4.11095e-01  -3.06831e-03   6.91944e-03  -4.49798e-05
 50 160  45  4.13150e-01  -2.05029e-03   7.25906e-03  -5.05796e-05
 50 160  50  4.15466e-01  -9.99387e-04   7.43564e-03  -5.60969e-05
 50 160  55  4.18118e-01   5.75350e-05   7.44133e-03  -6.14865e-05
 50 160  59  4.21165e-01   1.09160e-03   7.27938e-03  -6.66949e-05
 50 160  65  4.24644e-01   2.07520e-03   6.95677e-03  -7.16620e-05
 50 160  70  4.28588e-01   2.97917e-03   6.47771e-03  -7.63210e-05
 50 160  75  4.33047e-01   3.77258e-03   5.85259e-03  -8.06008e-05
 50 160  80  4.38114e-01   4.43140e-03   5.10764e-03  -8.44266e-05
 50 160  85  4.43874e-01   4.92773e-03   4.26411e-03  -8.77224e-05
 50 160  90  4.50423e-01   5.24236e-03   3.35623e-03  -9.04126e-05
 50 160  95  4.57840e-01   5.36126e-03   2.42244e-03  -9.24238e-05
 50 160 100  4.66191e-01   5.28177e-03   1.50698e-03  -9.36873e-05
 50 160 105  4.75574e-01   5.00839e-03   6.55210e-04  -9.41411e-05
 50 160 110  4.86143e-01   4.56380e-03  -8.68166e-05  -9.37317e-05
 50 160 115  4.97953e-01   3.97937e-03  -6.78309e-04  -9.24164e-05
 50 160 119  5.10899e-01   3.29345e-03  -1.08366e-03  -9.01649e-05
 50 160 125  5.24976e-01   2.57203e-03  -1.28539e-03  -8.69608e-05
 50 160 130  5.40184e-01   1.88091e-03  -1.28612e-03  -8.28032e-05
 50 160 135  5.56316e-01   1.28408e-03  -1.11236e-03  -7.77069e-05
 50 160 140  5.72996e-01   8.29599e-04  -8.05176e-04  -7.17039e-05
 50 160 145  5.89797e-01   5.50673e-04  -4.23172e-04  -6.48425e-05
 50 160 150  6.06278e-01   4.55888e-04  -5.80238e-05  -5.71877e-05
 50 160 155  6.21849e-01   5.18182e-04   2.47755e-04  -4.88199e-05
 50 160 160  6.35789e-01   6.96085e-04   4.45939e-04  -3.98339e-05
 50 160 165  6.47353e-01   9.23449e-04   4.99712e-04  -3.03370e-05
 50 160 170  6.56340e-01   1.13182e-03   4.16006e-04  -2.04473e-05
 50 160 175  6.61870e-01   1.27609e-03   2.33869e-04  -1.02910e-05
 50 160 180  6.63719e-01   1.32727e-03   0.00000e+00   0.00000e+00
 50 159   0  4.02784e-01  -7.64167e-03  -1.55477e-18   8.02110e-21
 50 159   5  4.02901e-01  -7.56230e-03   1.10234e-03  -5.71806e-06
 50 159  10  4.03253e-01  -7.32588e-03   2.18099e-03  -1.14499e-05
 50 159  14  4.03826e-01  -6.93768e-03   3.21274e-03  -1.72076e-05
 50 159  20  4.04616e-01  -6.40652e-03   4.17548e-03  -2.29996e-05
 50 159  25  4.05677e-01  -5.74334e-03   5.04780e-03  -2.88292e-05
 50 159  29  4.06934e-01  -4.96322e-03   5.81052e-03  -3.46932e-05
 50 159  35  4.08483e-01  -4.08399e-03   6.44666e-03  -4.05805e-05
 50 159  40  4.10240e-01  -3.12697e-03   6.94403e-03  -4.64717e-05
 50 159  45  4.12299e-01  -2.11415e-03   7.29274e-03  -5.23376e-05
 50 159  50  4.14682e-01  -1.06831e-03   7.48418e-03  -5.81399e-05
 50 159  55  4.17384e-01  -1.40631e-05   7.50787e-03  -6.38307e-05
 50 159  59  4.20451e-01   1.02021e-03   7.36220e-03  -6.93532e-05
 50 159  65  4.23956e-01   2.00653e-03   7.05564e-03  -7.46423e-05
 50 159  70  4.27951e-01   2.91729e-03   6.59561e-03  -7.96262e-05
 50 159  75  4.32475e-01   3.72026e-03   5.98662e-03  -8.42271e-05
 50 159  80  4.37611e-01   4.39181e-03   5.25613e-03  -8.83638e-05
 50 159  85  4.43447e-01   4.90306e-03   4.42363e-03  -9.19527e-05
 50 159  90  4.50125e-01   5.23389e-03   3.52276e-03  -9.49106e-05
 50 159  95  4.57776e-01   5.36808e-03   2.59105e-03  -9.71566e-05
 50 159 100  4.66441e-01   5.30087e-03   1.67305e-03  -9.86146e-05
 50 159 105  4.76189e-01   5.03598e-03   8.15375e-04  -9.92153e-05
 50 159 110  4.87249e-01   4.59460e-03   6.57368e-05  -9.88989e-05
 50 159 115  4.99689e-01   4.00696e-03  -5.32696e-04  -9.76170e-05
 50 159 119  5.13372e-01   3.31340e-03  -9.42192e-04  -9.53346e-05
 50 159 125  5.28397e-01   2.57993e-03  -1.14171e-03  -9.20319e-05
 50 159 130  5.44843e-01   1.87994e-03  -1.13482e-03  -8.77057e-05
 50 159 135  5.62373e-01   1.27767e-03  -9.45261e-04  -8.23705e-05
 50 159 140  5.80562e-01   8.25847e-04  -6.14754e-04  -7.60590e-05
 50 159 145  5.99022e-01   5.66162e-04  -2.21315e-04  -6.88221e-05
 50 159 150  6.17179e-01   5.00862e-04   1.53821e-04  -6.07290e-05
 50 159 155  6.34282e-01   6.03580e-04   4.65424e-04  -5.18658e-05
 50 159 160  6.49714e-01   8.21799e-04   6.38945e-04  -4.23343e-05
 50 159 165  6.62999e-01   1.07742e-03   6.47478e-04  -3.22502e-05
 50 159 170  6.72806e-01   1.30836e-03   5.17002e-04  -2.17411e-05
 50 159 175  6.79086e-01   1.47143e-03   2.86503e-04  -1.09435e-05
 50 159 180  6.81197e-01   1.53078e-03   0.00000e+00   0.00000e+00
 50 158   0  4.01883e-01  -7.65908e-03  -1.53876e-18   8.20386e-21
 50 158   5  4.02001e-01  -7.58036e-03   1.10156e-03  -5.84911e-06
 50 158  10  4.02348e-01  -7.34605e-03   2.17976e-03  -1.17168e-05
 50 158  14  4.02924e-01  -6.96164e-03   3.21188e-03  -1.76199e-05
 50 158  20  4.03761e-01  -6.43527e-03   4.17600e-03  -2.35708e-05
 50 158  25  4.04821e-01  -5.77827e-03   5.05145e-03  -2.95766e-05
 50 158  29  4.06123e-01  -5.00550e-03   5.81973e-03  -3.56370e-05
 50 158  35  4.07664e-01  -4.13307e-03   6.46279e-03  -4.17427e-05
 50 158  40  4.09495e-01  -3.18159e-03   6.96710e-03  -4.78751e-05
 50 158  45  4.11567e-01  -2.17399e-03   7.32414e-03  -5.40050e-05
 50 158  50  4.13935e-01  -1.13324e-03   7.52784e-03  -6.00926e-05
 50 158  55  4.16645e-01  -8.25517e-05   7.56933e-03  -6.60874e-05
 50 158  59  4.19731e-01   9.51191e-04   7.44125e-03  -7.19290e-05
 50 158  65  4.23255e-01   1.93945e-03   7.15060e-03  -7.75477e-05
 50 158  70  4.27287e-01   2.85551e-03   6.70832e-03  -8.28657e-05
 50 158  75  4.31887e-01   3.66854e-03   6.11855e-03  -8.77989e-05
 50 158  80  4.37134e-01   4.35131e-03   5.40180e-03  -9.22588e-05
 50 158  85  4.43090e-01   4.87690e-03   4.58107e-03  -9.61543e-05
 50 158  90  4.49864e-01   5.22341e-03   3.68792e-03  -9.93940e-05
 50 158  95  4.57680e-01   5.37357e-03   2.75943e-03  -1.01889e-04
 50 158 100  4.66648e-01   5.31952e-03   1.83948e-03  -1.03556e-04
 50 158 105  4.76752e-01   5.06381e-03   9.75857e-04  -1.04317e-04
 50 158 110  4.88275e-01   4.62638e-03   2.17945e-04  -1.04106e-04
 50 158 115  5.01320e-01   4.03601e-03  -3.88849e-04  -1.02868e-04
 50 158 119  5.15739e-01   3.33490e-03  -8.04577e-04  -1.00564e-04
 50 158 125  5.31790e-01   2.58835e-03  -1.00446e-03  -9.71700e-05
 50 158 130  5.49456e-01   1.87626e-03  -9.91245e-04  -9.26803e-05
 50 158 135  5.68248e-01   1.26593e-03  -7.87931e-04  -8.71086e-05
 50 158 140  5.87869e-01   8.14514e-04  -4.38001e-04  -8.04885e-05
 50 158 145  6.07996e-01   5.71612e-04  -3.67555e-05  -7.28736e-05
 50 158 150  6.27894e-01   5.31397e-04   3.57014e-04  -6.43373e-05
 50 158 155  6.46934e-01   6.69702e-04   6.64155e-04  -5.49713e-05
 50 158 160  6.64364e-01   9.17961e-04   8.01836e-04  -4.48850e-05
 50 158 165  6.78866e-01   1.20190e-03   7.76433e-04  -3.42028e-05
 50 158 170  6.89813e-01   1.46975e-03   6.15876e-04  -2.30620e-05
 50 158 175  6.96580e-01   1.65822e-03   3.39984e-04  -1.16097e-05
 50 158 180  6.98950e-01   1.72582e-03   0.00000e+00   0.00000e+00
 50 157   0  4.01009e-01  -7.67329e-03  -1.52416e-18   8.36444e-21
 50 157   5  4.01127e-01  -7.59522e-03   1.10081e-03  -5.96443e-06
 50 157  10  4.01483e-01  -7.36283e-03   2.17854e-03  -1.19528e-05
 50 157  14  4.02096e-01  -6.98117e-03   3.21058e-03  -1.79867e-05
 50 157  20  4.02951e-01  -6.45864e-03   4.17532e-03  -2.40835e-05
 50 157  25  4.04017e-01  -5.80770e-03   5.05334e-03  -3.02540e-05
 50 157  29  4.05369e-01  -5.04134e-03   5.82554e-03  -3.65011e-05
 50 157  35  4.06935e-01  -4.17688e-03   6.47608e-03  -4.28179e-05
 50 157  40  4.08761e-01  -3.23231e-03   6.98898e-03  -4.91866e-05
 50 157  45  4.10887e-01  -2.23000e-03   7.35386e-03  -5.55780e-05
 50 157  50  4.13305e-01  -1.19410e-03   7.56676e-03  -6.19510e-05
 50 157  55  4.16048e-01  -1.47724e-04   7.62381e-03  -6.82525e-05
 50 157  59  4.19159e-01   8.84483e-04   7.51506e-03  -7.44184e-05
 50 157  65  4.22699e-01   1.87392e-03   7.24102e-03  -8.03739e-05
 50 157  70  4.26743e-01   2.79381e-03   6.81525e-03  -8.60355e-05
 50 157  75  4.31351e-01   3.61600e-03   6.24573e-03  -9.13122e-05
 50 157  80  4.36631e-01   4.30939e-03   5.54374e-03  -9.61080e-05
 50 157  85  4.42720e-01   4.84972e-03   4.73668e-03  -1.00324e-04
 50 157  90  4.49647e-01   5.21130e-03   3.85178e-03  -1.03860e-04
 50 157  95  4.57579e-01   5.37737e-03   2.92730e-03  -1.06618e-04
 50 157 100  4.66804e-01   5.33748e-03   2.00620e-03  -1.08508e-04
 50 157 105  4.77261e-01   5.09175e-03   1.13672e-03  -1.09443e-04
 50 157 110  4.89219e-01   4.65908e-03   3.69979e-04  -1.09350e-04
 50 157 115  5.02846e-01   4.06668e-03  -2.46535e-04  -1.08168e-04
 50 157 119  5.18011e-01   3.35799e-03  -6.70476e-04  -1.05852e-04
 50 157 125  5.35096e-01   2.59742e-03  -8.73316e-04  -1.02374e-04
 50 157 130  5.53843e-01   1.87153e-03  -8.56528e-04  -9.77257e-05
 50 157 135  5.73947e-01   1.25093e-03  -6.42592e-04  -9.19202e-05
 50 157 140  5.95290e-01   7.98474e-04  -2.79246e-04  -8.49918e-05
 50 157 145  6.17278e-01   5.66646e-04   1.34639e-04  -7.69965e-05
 50 157 150  6.39088e-01   5.47747e-04   5.44478e-04  -6.80120e-05
 50 157 155  6.60080e-01   7.15064e-04   8.29438e-04  -5.81362e-05
 50 157 160  6.79052e-01   9.91050e-04   9.42062e-04  -4.74859e-05
 50 157 165  6.94933e-01   1.31556e-03   9.06000e-04  -3.61946e-05
 50 157 170  7.07249e-01   1.61346e-03   7.10717e-04  -2.44098e-05
 50 157 175  7.14752e-01   1.81685e-03   3.88556e-04  -1.22896e-05
 50 157 180  7.17290e-01   1.88763e-03   0.00000e+00   0.00000e+00
 50 156   0  4.00176e-01  -7.68497e-03  -1.53498e-18   8.50204e-21
 50 156   5  4.00302e-01  -7.60745e-03   1.10018e-03  -6.06345e-06
 50 156  10  4.00686e-01  -7.37652e-03   2.17742e-03  -1.21565e-05
 50 156  14  4.01316e-01  -6.99722e-03   3.20927e-03  -1.83064e-05
 50 156  20  4.02162e-01  -6.47876e-03   4.17474e-03  -2.45353e-05
 50 156  25  4.03294e-01  -5.83230e-03   5.05406e-03  -3.08586e-05
 50 156  29  4.04633e-01  -5.07226e-03   5.82968e-03  -3.72825e-05
 50 156  35  4.06267e-01  -4.21472e-03   6.48550e-03  -4.38025e-05
 50 156  40  4.08130e-01  -3.27811e-03   7.00757e-03  -5.04022e-05
 50 156  45  4.10253e-01  -2.28248e-03   7.38278e-03  -5.70524e-05
 50 156  50  4.12679e-01  -1.25153e-03   7.60469e-03  -6.37108e-05
 50 156  55  4.15439e-01  -2.09530e-04   7.67357e-03  -7.03216e-05
 50 156  59  4.18572e-01   8.20242e-04   7.58383e-03  -7.68168e-05
 50 156  65  4.22136e-01   1.81040e-03   7.32835e-03  -8.31166e-05
 50 156  70  4.26228e-01   2.73336e-03   6.91887e-03  -8.91313e-05
 50 156  75  4.30913e-01   3.56279e-03   6.36792e-03  -9.47628e-05
 50 156  80  4.36216e-01   4.26605e-03   5.68158e-03  -9.99072e-05
 50 156  85  4.42329e-01   4.82087e-03   4.88961e-03  -1.04457e-04
 50 156  90  4.49421e-01   5.19790e-03   4.01443e-03  -1.08304e-04
 50 156  95  4.57499e-01   5.37945e-03   3.09451e-03  -1.11341e-04
 50 156 100  4.66912e-01   5.35445e-03   2.17311e-03  -1.13468e-04
 50 156 105  4.77717e-01   5.11964e-03   1.29803e-03  -1.14591e-04
 50 156 110  4.90078e-01   4.69261e-03   5.22005e-04  -1.14630e-04
 50 156 115  5.04266e-01   4.09907e-03  -1.05493e-04  -1.13515e-04
 50 156 119  5.20183e-01   3.38277e-03  -5.39575e-04  -1.11196e-04
 50 156 125  5.38236e-01   2.60792e-03  -7.48231e-04  -1.07642e-04
 50 156 130  5.58052e-01   1.86755e-03  -7.31489e-04  -1.02841e-04
 50 156 135  5.79702e-01   1.23252e-03  -5.08376e-04  -9.68043e-05
 50 156 140  6.02691e-01   7.77613e-04  -1.36218e-04  -8.95678e-05
 50 156 145  6.26297e-01   5.51065e-04   2.94527e-04  -8.11900e-05
 50 156 150  6.50038e-01   5.51653e-04   7.06468e-04  -7.17526e-05
 50 156 155  6.73047e-01   7.43591e-04   9.67239e-04  -6.13600e-05
 50 156 160  6.93872e-01   1.05222e-03   1.08088e-03  -5.01366e-05
 50 156 165  7.11611e-01   1.40751e-03   1.02340e-03  -3.82254e-05
 50 156 170  7.24913e-01   1.71664e-03   7.85536e-04  -2.57843e-05
 50 156 175  7.33597e-01   1.92018e-03   4.23112e-04  -1.29832e-05
 50 156 180  7.36467e-01   1.99051e-03   0.00000e+00   0.00000e+00
 50 155   0  3.99410e-01  -7.69262e-03  -1.55914e-18   8.61580e-21
 50 155   5  3.99541e-01  -7.61558e-03   1.09944e-03  -6.14554e-06
 50 155  10  3.99924e-01  -7.38628e-03   2.17615e-03  -1.23269e-05
 50 155  14  4.00543e-01  -7.01026e-03   3.20811e-03  -1.85771e-05
 50 155  20  4.01438e-01  -6.49568e-03   4.17428e-03  -2.49240e-05
 50 155  25  4.02585e-01  -5.85339e-03   5.05468e-03  -3.13875e-05
 50 155  29  4.03977e-01  -5.09889e-03   5.83283e-03  -3.79777e-05
 50 155  35  4.05607e-01  -4.24794e-03   6.49310e-03  -4.46928e-05
 50 155  40  4.07527e-01  -3.31859e-03   7.02217e-03  -5.15180e-05
 50 155  45  4.09710e-01  -2.33040e-03   7.40786e-03  -5.84241e-05
 50 155  50  4.12173e-01  -1.30535e-03   7.64055e-03  -6.53675e-05
 50 155  55  4.14958e-01  -2.67940e-04   7.71951e-03  -7.22900e-05
 50 155  59  4.18114e-01   7.58471e-04   7.64586e-03  -7.91195e-05
 50 155  65  4.21683e-01   1.74847e-03   7.41026e-03  -8.57710e-05
 50 155  70  4.25745e-01   2.67378e-03   7.01789e-03  -9.21483e-05
 50 155  75  4.30443e-01   3.50928e-03   6.48539e-03  -9.81461e-05
 50 155  80  4.35854e-01   4.22280e-03   5.81707e-03  -1.03652e-04
 50 155  85  4.42008e-01   4.79001e-03   5.03924e-03  -1.08550e-04
 50 155  90  4.49155e-01   5.18281e-03   4.17541e-03  -1.12722e-04
 50 155  95  4.57430e-01   5.37999e-03   3.26106e-03  -1.16053e-04
 50 155 100  4.66982e-01   5.37007e-03   2.34003e-03  -1.18432e-04
 50 155 105  4.78116e-01   5.14734e-03   1.45981e-03  -1.19758e-04
 50 155 110  4.90853e-01   4.72682e-03   6.74175e-04  -1.19941e-04
 50 155 115  5.05578e-01   4.13319e-03   3.45563e-05  -1.18905e-04
 50 155 119  5.22236e-01   3.40946e-03  -4.11584e-04  -1.16594e-04
 50 155 125  5.41180e-01   2.62071e-03  -6.29114e-04  -1.12972e-04
 50 155 130  5.62191e-01   1.86457e-03  -6.15559e-04  -1.08023e-04
 50 155 135  5.85290e-01   1.21136e-03  -3.85418e-04  -1.01759e-04
 50 155 140  6.09757e-01   7.53800e-04  -1.02547e-05  -9.42154e-05
 50 155 145  6.35368e-01   5.27383e-04   4.36706e-04  -8.54530e-05
 50 155 150  6.61391e-01   5.45873e-04   8.37528e-04  -7.55584e-05
 50 155 155  6.86421e-01   7.59087e-04   1.09176e-03  -6.46420e-05
 50 155 160  7.09071e-01   1.09584e-03   1.20495e-03  -5.28367e-05
 50 155 165  7.28318e-01   1.46438e-03   1.10919e-03  -4.02948e-05
 50 155 170  7.43212e-01   1.77222e-03   8.32785e-04  -2.71854e-05
 50 155 175  7.52618e-01   1.96970e-03   4.42631e-04  -1.36903e-05
 50 155 180  7.55949e-01   2.03909e-03   0.00000e+00   0.00000e+00
 50 154   0  3.98663e-01  -7.69654e-03  -1.56943e-18   8.70479e-21
 50 154   5  3.98790e-01  -7.62019e-03   1.09868e-03  -6.21006e-06
 50 154  10  3.99168e-01  -7.39296e-03   2.17495e-03  -1.24626e-05
 50 154  14  3.99822e-01  -7.01978e-03   3.20689e-03  -1.87970e-05
 50 154  20  4.00755e-01  -6.50842e-03   4.17330e-03  -2.52471e-05
 50 154  25  4.01901e-01  -5.87148e-03   5.05557e-03  -3.18378e-05
 50 154  29  4.03350e-01  -5.12175e-03   5.83550e-03  -3.85833e-05
 50 154  35  4.05029e-01  -4.27691e-03   6.49939e-03  -4.54850e-05
 50 154  40  4.06953e-01  -3.35465e-03   7.03458e-03  -5.25296e-05
 50 154  45  4.09160e-01  -2.37396e-03   7.42975e-03  -5.96883e-05
 50 154  50  4.11656e-01  -1.35554e-03   7.67430e-03  -6.69163e-05
 50 154  55  4.14464e-01  -3.23081e-04   7.76387e-03  -7.41528e-05
 50 154  59  4.17639e-01   6.99461e-04   7.70335e-03  -8.13215e-05
 50 154  65  4.21251e-01   1.68851e-03   7.48802e-03  -8.83321e-05
 50 154  70  4.25368e-01   2.61554e-03   7.11322e-03  -9.50817e-05
 50 154  75  4.30058e-01   3.45530e-03   6.59735e-03  -1.01457e-04
 50 154  80  4.35462e-01   4.17934e-03   5.94964e-03  -1.07338e-04
 50 154  85  4.41735e-01   4.75780e-03   5.18596e-03  -1.12598e-04
 50 154  90  4.48903e-01   5.16543e-03   4.33404e-03  -1.17111e-04
 50 154  95  4.57334e-01   5.37909e-03   3.42688e-03  -1.20750e-04
 50 154 100  4.67034e-01   5.38411e-03   2.50678e-03  -1.23397e-04
 50 154 105  4.78452e-01   5.17463e-03   1.62207e-03  -1.24940e-04
 50 154 110  4.91541e-01   4.76154e-03   8.26625e-04  -1.25281e-04
 50 154 115  5.06780e-01   4.16902e-03   1.73895e-04  -1.24337e-04
 50 154 119  5.24152e-01   3.43836e-03  -2.86199e-04  -1.22044e-04
 50 154 125  5.43943e-01   2.63639e-03  -5.15618e-04  -1.18361e-04
 50 154 130  5.66216e-01   1.86250e-03  -5.07996e-04  -1.13271e-04
 50 154 135  5.90561e-01   1.19062e-03  -2.75976e-04  -1.06783e-04
 50 154 140  6.16869e-01   7.26614e-04   1.01002e-04  -9.89331e-05
 50 154 145  6.44437e-01   4.96948e-04   5.60533e-04  -8.97844e-05
 50 154 150  6.72362e-01   5.32354e-04   9.42736e-04  -7.94282e-05
 50 154 155  6.99298e-01   7.62606e-04   1.20770e-03  -6.79815e-05
 50 154 160  7.24034e-01   1.11771e-03   1.29824e-03  -5.55855e-05
 50 154 165  7.45380e-01   1.48787e-03   1.15996e-03  -4.24025e-05
 50 154 170  7.62007e-01   1.79380e-03   8.58690e-04  -2.86128e-05
 50 154 175  7.72022e-01   1.99928e-03   4.56873e-04  -1.44107e-05
 50 154 180  7.75493e-01   2.07076e-03   0.00000e+00   0.00000e+00
 50 153   0  3.97927e-01  -7.69694e-03  -1.56006e-18   8.76807e-21
 50 153   5  3.98060e-01  -7.62125e-03   1.09788e-03  -6.25634e-06
 50 153  10  3.98469e-01  -7.39572e-03   2.17357e-03  -1.25623e-05
 50 153  14  3.99157e-01  -7.02498e-03   3.20520e-03  -1.89642e-05
 50 153  20  4.00069e-01  -6.51791e-03   4.17233e-03  -2.55020e-05
 50 153  25  4.01285e-01  -5.88538e-03   5.05571e-03  -3.22063e-05
 50 153  29  4.02725e-01  -5.14146e-03   5.83832e-03  -3.90958e-05
 50 153  35  4.04465e-01  -4.30211e-03   6.50499e-03  -4.61750e-05
 50 153  40  4.06456e-01  -3.38622e-03   7.04469e-03  -5.34327e-05
 50 153  45  4.08701e-01  -2.41291e-03   7.44784e-03  -6.08404e-05
 50 153  50  4.11233e-01  -1.40177e-03   7.70435e-03  -6.83523e-05
 50 153  55  4.14078e-01  -3.74929e-04   7.80611e-03  -7.59048e-05
 50 153  59  4.17276e-01   6.43288e-04   7.75638e-03  -8.34176e-05
 50 153  65  4.20876e-01   1.63016e-03   7.55912e-03  -9.07946e-05
 50 153  70  4.24969e-01   2.55870e-03   7.20482e-03  -9.79261e-05
 50 153  75  4.29722e-01   3.40199e-03   6.70574e-03  -1.04691e-04
 50 153  80  4.35145e-01   4.13449e-03   6.07727e-03  -1.10959e-04
 50 153  85  4.41425e-01   4.72419e-03   5.32948e-03  -1.16596e-04
 50 153  90  4.48708e-01   5.14600e-03   4.49026e-03  -1.21465e-04
 50 153  95  4.57190e-01   5.37634e-03   3.59161e-03  -1.25429e-04
 50 153 100  4.67080e-01   5.39650e-03   2.67327e-03  -1.28359e-04
 50 153 105  4.78719e-01   5.20127e-03   1.78479e-03  -1.30133e-04
 50 153 110  4.92145e-01   4.79656e-03   9.79469e-04  -1.30646e-04
 50 153 115  5.07868e-01   4.20649e-03   3.12806e-04  -1.29806e-04
 50 153 119  5.25917e-01   3.46971e-03  -1.63076e-04  -1.27542e-04
 50 153 125  5.46544e-01   2.65518e-03  -4.07214e-04  -1.23808e-04
 50 153 130  5.70010e-01   1.86211e-03  -4.08616e-04  -1.18583e-04
 50 153 135  5.95688e-01   1.17221e-03  -1.80436e-04  -1.11875e-04
 50 153 140  6.23793e-01   6.95260e-04   1.99736e-04  -1.03719e-04
 50 153 145  6.53125e-01   4.64850e-04   6.58468e-04  -9.41828e-05
 50 153 150  6.83454e-01   5.11681e-04   1.02928e-03  -8.33610e-05
 50 153 155  7.12606e-01   7.54085e-04   1.30318e-03  -7.13776e-05
 50 153 160  7.39578e-01   1.11908e-03   1.35346e-03  -5.83823e-05
 50 153 165  7.62883e-01   1.48924e-03   1.18538e-03  -4.45478e-05
 50 153 170  7.80516e-01   1.80416e-03   8.78282e-04  -3.00661e-05
 50 153 175  7.92090e-01   2.01692e-03   4.67855e-04  -1.51443e-05
 50 153 180  7.95816e-01   2.09106e-03   0.00000e+00   0.00000e+00
 50 152   0  3.97258e-01  -7.69354e-03  -1.54882e-18   8.80464e-21
 50 152   5  3.97401e-01  -7.61825e-03   1.09697e-03  -6.28369e-06
 50 152  10  3.97821e-01  -7.39402e-03   2.17184e-03  -1.26246e-05
 50 152  14  3.98488e-01  -7.02629e-03   3.20323e-03  -1.90765e-05
 50 152  20  3.99438e-01  -6.52344e-03   4.17092e-03  -2.56860e-05
 50 152  25  4.00673e-01  -5.89544e-03   5.05536e-03  -3.24897e-05
 50 152  29  4.02168e-01  -5.15712e-03   5.84025e-03  -3.95111e-05
 50 152  35  4.03912e-01  -4.32411e-03   6.51063e-03  -4.67585e-05
 50 152  40  4.05941e-01  -3.41433e-03   7.05435e-03  -5.42225e-05
 50 152  45  4.08238e-01  -2.44770e-03   7.46336e-03  -6.18754e-05
 50 152  50  4.10809e-01  -1.44390e-03   7.73015e-03  -6.96702e-05
 50 152  55  4.13678e-01  -4.23446e-04   7.84558e-03  -7.75407e-05
 50 152  59  4.16896e-01   5.90114e-04   7.80777e-03  -8.54022e-05
 50 152  65  4.20551e-01   1.57390e-03   7.62537e-03  -9.31529e-05
 50 152  70  4.24680e-01   2.50289e-03   7.29126e-03  -1.00676e-04
 50 152  75  4.29373e-01   3.34921e-03   6.81002e-03  -1.07842e-04
 50 152  80  4.34873e-01   4.08881e-03   6.20042e-03  -1.14511e-04
 50 152  85  4.41138e-01   4.68862e-03   5.46887e-03  -1.20540e-04
 50 152  90  4.48517e-01   5.12511e-03   4.64438e-03  -1.25779e-04
 50 152  95  4.57031e-01   5.37119e-03   3.75472e-03  -1.30083e-04
 50 152 100  4.67111e-01   5.40732e-03   2.83944e-03  -1.33312e-04
 50 152 105  4.78915e-01   5.22693e-03   1.94787e-03  -1.35334e-04
 50 152 110  4.92666e-01   4.83166e-03   1.13280e-03  -1.36033e-04
 50 152 115  5.08839e-01   4.24547e-03   4.51563e-04  -1.35309e-04
 50 152 119  5.27522e-01   3.50371e-03  -4.18280e-05  -1.33085e-04
 50 152 125  5.48981e-01   2.67722e-03  -3.03332e-04  -1.29309e-04
 50 152 130  5.73524e-01   1.86464e-03  -3.17351e-04  -1.23956e-04
 50 152 135  6.00712e-01   1.15621e-03  -9.74182e-05  -1.17031e-04
